Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F
9,Argentina,567,Watermelons,5312,Area harvested,ha,9094,Im,9119,Im,9200,F,9143,Im,9133,F,9120,Im,9150,F,9200,F,9162,Im,9148,Im,9146,Im,9142,Im,9000,F,9146,Im,9131,Im
9,Argentina,567,Watermelons,5419,Yield,hg/ha,138027,Fc,137896,Fc,136957,Fc,137806,Fc,137597,Fc,137937,Fc,137377,Fc,136957,Fc,137842,Fc,138161,Fc,138377,Fc,138603,Fc,141111,Fc,138863,Fc,138355,Fc
9,Argentina,567,Watermelons,5510,Production,tonnes,125518,Im,125752,Im,126000,F,125992,Im,125667,F,125800,Im,125700,F,126000,F,126286,Im,126392,Im,126556,Im,126717,Im,127000,F,127005,Im,126325,Im
9,Argentina,15,Wheat,5312,Area harvested,ha,6222980,,6475695,,6887970,,6089630,,5782072,,6123570,,5028140,,5589230,,5831684,,4334780,,3325457,,4582575,,4560213,,3060199,,3492735,
9,Argentina,15,Wheat,5419,Yield,hg/ha,24873,Fc,24934,Fc,22398,Fc,20361,Fc,25441,Fc,26356,Fc,25302,Fc,26234,Fc,28271,Fc,19628,Fc,27113,Fc,35063,Fc,32199,Fc,26581,Fc,26670,Fc
9,Argentina,15,Wheat,5510,Production,tonnes,15478660,,16146620,,15427820,,12399040,,14710175,,16139170,,12721976,,14662945,,16486532,,8508156,,9016373,,16067929,,14683475,,8134409,,9315049,
9,Argentina,15,Wheat,5525,Seed,tonnes,715655,Fc,634301,Fc,608676,Fc,631737,Fc,527573,Fc,572493,Fc,600723,Fc,481036,Fc,361710,Fc,443039,Fc,462880,Fc,316214,Fc,364807,Fc,,M,,
9,Argentina,1817,Cereals (Rice Milled Eqv),5312,Area harvested,ha,10968267,A,10786923,A,10624301,A,9725016,A,9439752,A,10115019,A,8677568,A,9908567,A,10904474,A,7966743,A,8304862,A,10986263,A,11444040,A,10570463,A,10579215,A
9,Argentina,1817,Cereals (Rice Milled Eqv),5419,Yield,hg/ha,34450,Fc,33691,Fc,32601,Fc,32942,Fc,36123,Fc,40792,Fc,36722,Fc,42384,Fc,40642,Fc,32115,Fc,48008,Fc,45588,Fc,41002,Fc,47508,Fc,47735,Fc
9,Argentina,1817,Cereals (Rice Milled Eqv),5510,Production,tonnes,37786051,A,36342005,A,34636444,A,32036198,A,34099430,A,41260995,A,31865768,A,41996707,A,44317858,A,25585256,A,39870396,A,50083766,A,46922447,A,50218050,A,50499405,A
9,Argentina,1817,Cereals (Rice Milled Eqv),5525,Seed,tonnes,1048942,A,961429,A,921629,A,901391,A,795958,A,852067,A,904221,A,818653,A,645529,A,778108,A,935195,A,804974,A,823541,A,310420,A,,
9,Argentina,1717,"Cereals,Total",5312,Area harvested,ha,10968267,A,10786923,A,10624301,A,9725016,A,9439752,A,10115019,A,8677568,A,9908567,A,10904474,A,7966743,A,8304862,A,10986263,A,11444040,A,10570463,A,10579215,A
9,Argentina,1717,"Cereals,Total",5419,Yield,hg/ha,34725,Fc,33960,Fc,32823,Fc,33188,Fc,36497,Fc,41107,Fc,37180,Fc,42747,Fc,41022,Fc,32673,Fc,48507,Fc,46117,Fc,41458,Fc,48000,Fc,48232,Fc
9,Argentina,1717,"Cereals,Total",5510,Production,tonnes,38086960,A,36632775,A,34872639,A,32275169,A,34452438,A,41579427,A,32263201,A,42356370,A,44732709,A,26029530,A,40284401,A,50665875,A,47444581,A,50738679,A,51026148,A
9,Argentina,1717,"Cereals,Total",5525,Seed,tonnes,1048942,A,961429,A,921629,A,901391,A,795958,A,852067,A,904221,A,818653,A,645529,A,778108,A,935195,A,804974,A,823541,A,310420,A,,
9,Argentina,1804,"Citrus Fruit,Total",5312,Area harvested,ha,125773,A,135291,A,145000,A,146000,A,145000,A,158310,A,155500,A,156500,A,156000,A,153232,A,134419,A,139470,A,129394,A,119116,A,134481,A
9,Argentina,1804,"Citrus Fruit,Total",5419,Yield,hg/ha,225204,Fc,224394,Fc,203694,Fc,183047,Fc,187404,Fc,192469,Fc,201929,Fc,176997,Fc,189683,Fc,193385,Fc,190406,Fc,259084,Fc,223794,Fc,214736,Fc,214527,Fc
9,Argentina,1804,"Citrus Fruit,Total",5510,Production,tonnes,2832462,A,3035853,A,2953562,A,2672493,A,2717360,A,3046985,A,3140000,A,2770000,A,2959056,A,2963283,A,2559418,A,3613447,A,2895761,A,2557846,A,2884980,A
9,Argentina,1814,"Coarse Grain, Total",5312,Area harvested,ha,4556237,A,4159358,A,3612321,A,3502496,A,3488502,A,3832511,A,3480403,A,4154702,A,4890330,A,3438163,A,4763735,A,6146243,A,6648455,A,7277564,A,6843280,A
9,Argentina,1814,"Coarse Grain, Total",5419,Yield,hg/ha,47637,Fc,47154,Fc,51866,Fc,54700,Fc,53554,Fc,63885,Fc,52717,Fc,64056,Fc,55212,Fc,47081,Fc,63028,Fc,53447,Fc,46918,Fc,56394,Fc,58640,Fc
9,Argentina,1814,"Coarse Grain, Total",5510,Production,tonnes,21704670,A,19612972,A,18735524,A,19158499,A,18682180,A,24484004,A,18347733,A,26613355,A,27000377,A,16187219,A,30024769,A,32849871,A,31193135,A,41040820,A,40129289,A
9,Argentina,1814,"Coarse Grain, Total",5525,Seed,tonnes,303287,A,297128,A,287954,A,249655,A,229885,A,252162,A,276570,A,308249,A,250946,A,299795,A,431059,A,450832,A,420805,A,310420,A,,
9,Argentina,1753,Fibre Crops Primary,5312,Area harvested,ha,336214,A,392294,A,168914,A,149910,A,259105,A,378906,A,308640,A,397348,A,307723,A,294191,A,445362,A,627984,A,532811,A,347355,A,517379,A
9,Argentina,1753,Fibre Crops Primary,5419,Yield,hg/ha,4084,Fc,4342,Fc,3859,Fc,4563,Fc,4454,Fc,4314,Fc,4810,Fc,4368,Fc,5521,Fc,4716,Fc,5656,Fc,5478,Fc,4471,Fc,5595,Fc,6402,Fc
9,Argentina,1753,Fibre Crops Primary,5510,Production,tonnes,137309,A,170341,A,65180,A,68402,A,115418,A,163442,A,148450,A,173550,A,169905,A,138747,A,251882,A,344031,A,238200,A,194350,A,331240,A
9,Argentina,1801,"Fruit excl Melons,Total",5312,Area harvested,ha,431703,A,463060,A,474904,A,482283,A,469249,A,497747,A,498450,A,493812,A,501365,A,499823,A,472034,A,482568,A,472282,A,463222,A,482080,A
9,Argentina,1801,"Fruit excl Melons,Total",5419,Yield,hg/ha,166195,Fc,175966,Fc,158029,Fc,158013,Fc,167808,Fc,170521,Fc,171440,Fc,166523,Fc,162387,Fc,150127,Fc,162066,Fc,187815,Fc,161363,Fc,168717,Fc,166520,Fc
9,Argentina,1801,"Fruit excl Melons,Total",5510,Production,tonnes,7174693,A,8148292,A,7504855,A,7620702,A,7874365,A,8487659,A,8545397,A,8223089,A,8141529,A,7503698,A,7650079,A,9063339,A,7620886,A,7815355,A,8027608,A
9,Argentina,1841,Oilcakes Equivalent,5312,Area harvested,ha,12771973,A,13033591,A,13858453,A,15090134,A,16637239,A,16642167,A,17843286,A,19052363,A,19553612,A,19291842,A,20389922,A,21521208,A,20499753,A,21960357,A,21511349,A
9,Argentina,1841,Oilcakes Equivalent,5419,Yield,hg/ha,14944,Fc,17694,Fc,18561,Fc,19493,Fc,16037,Fc,19430,Fc,19106,Fc,20785,Fc,20011,Fc,13526,Fc,21171,Fc,19043,Fc,16519,Fc,18699,Fc,20425,Fc
9,Argentina,1841,Oilcakes Equivalent,5510,Production,tonnes,19085800,A,23061913,A,25723006,A,29414525,A,26681328,A,32335129,A,34091340,A,39601065,A,39129223,A,26094852,A,43168131,A,40983058,A,33864490,A,41064479,A,43937975,A
9,Argentina,1841,Oilcakes Equivalent,5525,Seed,tonnes,491105,A,525305,A,565661,A,651188,A,651650,A,691524,A,729593,A,747066,A,810022,A,825236,A,857460,A,858035,A,852077,A,852077,A,,
9,Argentina,1732,Oilcrops Primary,5312,Area harvested,ha,12808003,A,13067341,A,13891533,A,15127314,A,16685769,A,16697267,A,17904083,A,19114752,A,19617492,A,19350357,A,20447186,A,21581281,A,20565976,A,22025626,A,21574967,A
9,Argentina,1732,Oilcrops Primary,5419,Yield,hg/ha,4941,Fc,4861,Fc,5138,Fc,5229,Fc,4289,Fc,5176,Fc,5053,Fc,5381,Fc,5365,Fc,3572,Fc,5242,Fc,4954,Fc,4370,Fc,4817,Fc,5088,Fc
9,Argentina,1732,Oilcrops Primary,5510,Production,tonnes,6328595,A,6352180,A,7136984,A,7910030,A,7155802,A,8642947,A,9047184,A,10285574,A,10524507,A,6911644,A,10718666,A,10690992,A,8987693,A,10609274,A,10976418,A
9,Argentina,1732,Oilcrops Primary,5525,Seed,tonnes,122057,A,128645,A,137274,A,156262,A,157858,A,166462,A,176775,A,180862,A,195017,A,197142,A,206259,A,207137,A,205261,A,205261,A,,
9,Argentina,1726,"Pulses,Total",5312,Area harvested,ha,295100,A,278030,A,279740,A,209990,A,150162,A,179397,A,288940,A,301180,A,310930,A,343012,A,336926,A,379799,A,397565,A,245338,A,453633,A
9,Argentina,1726,"Pulses,Total",5419,Yield,hg/ha,11338,Fc,10816,Fc,11405,Fc,12312,Fc,13206,Fc,12508,Fc,13835,Fc,13304,Fc,13354,Fc,11687,Fc,12794,Fc,12176,Fc,12189,Fc,9045,Fc,12288,Fc
9,Argentina,1726,"Pulses,Total",5510,Production,tonnes,334577,A,300705,A,319030,A,258530,A,198308,A,224387,A,399760,A,400699,A,415229,A,400889,A,431052,A,462458,A,484588,A,221917,A,557431,A
9,Argentina,1726,"Pulses,Total",5525,Seed,tonnes,21705,A,20818,A,16904,A,12293,A,13845,A,21637,A,22305,A,22883,A,25109,A,24484,A,26704,A,26704,A,26704,A,26704,A,,
9,Argentina,1720,"Roots and Tubers,Total",5312,Area harvested,ha,114612,A,122000,A,124500,A,110199,A,110100,A,105600,A,108200,A,109500,A,108064,A,107639,A,103517,A,95887,A,91721,A,89304,A,88024,A
9,Argentina,1720,"Roots and Tubers,Total",5419,Yield,hg/ha,231866,Fc,240474,Fc,217488,Fc,230957,Fc,231246,Fc,222413,Fc,226029,Fc,225114,Fc,222294,Fc,228249,Fc,228480,Fc,220078,Fc,216907,Fc,215567,Fc,214218,Fc
9,Argentina,1720,"Roots and Tubers,Total",5510,Production,tonnes,2657465,A,2933777,A,2707722,A,2545122,A,2546020,A,2348677,A,2445632,A,2465000,A,2402190,A,2456835,A,2365152,A,2110266,A,1989496,A,1925103,A,1885622,A
9,Argentina,1720,"Roots and Tubers,Total",5525,Seed,tonnes,81782,A,83317,A,69483,A,63903,A,58500,A,63000,A,63000,A,63000,A,63000,A,64800,A,64800,A,64800,A,64800,A,64800,A,,
9,Argentina,1729,"Treenuts,Total",5312,Area harvested,ha,3911,A,3952,A,3850,A,4075,A,4151,A,4229,A,3960,A,4334,A,4392,A,4468,A,5100,A,4763,A,5200,A,5135,A,5075,A
9,Argentina,1729,"Treenuts,Total",5419,Yield,hg/ha,24526,Fc,24527,Fc,24623,Fc,24576,Fc,24615,Fc,24640,Fc,26490,Fc,24684,Fc,24585,Fc,24488,Fc,20824,Fc,24387,Fc,25865,Fc,24323,Fc,24422,Fc
9,Argentina,1729,"Treenuts,Total",5510,Production,tonnes,9592,A,9693,A,9480,A,10014,A,10216,A,10419,A,10490,A,10697,A,10798,A,10941,A,10620,A,11614,A,13450,A,12489,A,12394,A
9,Argentina,1735,Vegetables Primary,5312,Area harvested,ha,182161,A,177796,A,182988,A,186440,A,184809,A,183182,A,185122,A,190305,A,188718,A,188004,A,189962,A,191776,A,185460,A,194592,A,189690,A
9,Argentina,1735,Vegetables Primary,5419,Yield,hg/ha,167732,Fc,172176,Fc,170557,Fc,169804,Fc,172550,Fc,176892,Fc,171745,Fc,169346,Fc,172494,Fc,171737,Fc,175177,Fc,177019,Fc,185860,Fc,178973,Fc,177509,Fc
9,Argentina,1735,Vegetables Primary,5510,Production,tonnes,3055430,A,3061213,A,3120998,A,3165832,A,3188882,A,3240347,A,3179371,A,3222737,A,3255275,A,3228715,A,3327701,A,3394801,A,3446959,A,3482675,A,3367172,A
9,Argentina,1800,"Vegetables&Melons, Total",5312,Area harvested,ha,182161,A,177796,A,182988,A,186440,A,184809,A,183182,A,185122,A,190305,A,188718,A,188004,A,189962,A,191776,A,185460,A,194592,A,189690,A
9,Argentina,1800,"Vegetables&Melons, Total",5419,Yield,hg/ha,167732,Fc,172176,Fc,170557,Fc,169804,Fc,172550,Fc,176892,Fc,171745,Fc,169346,Fc,172494,Fc,171737,Fc,175177,Fc,177019,Fc,185860,Fc,178973,Fc,177509,Fc
9,Argentina,1800,"Vegetables&Melons, Total",5510,Production,tonnes,3055430,A,3061213,A,3120998,A,3165832,A,3188882,A,3240347,A,3179371,A,3222737,A,3255275,A,3228715,A,3327701,A,3394801,A,3446959,A,3482675,A,3367172,A
12,Bahamas,572,Avocados,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,97,,99,,100,,103,Im,105,F
12,Bahamas,572,Avocados,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,123711,Fc,122828,Fc,123200,Fc,123444,Fc,123810,Fc
12,Bahamas,572,Avocados,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,1200,,1216,,1232,,1267,Im,1300,F
12,Bahamas,486,Bananas,5312,Area harvested,ha,250,,250,,250,F,270,F,280,F,280,F,300,F,350,Im,385,Im,346,Im,385,,389,,391,,415,Im,572,Im
12,Bahamas,486,Bananas,5419,Yield,hg/ha,130000,Fc,132600,Fc,128000,Fc,125926,Fc,125000,Fc,125000,Fc,125000,Fc,142693,Fc,168880,Fc,188072,Fc,208238,Fc,242134,Fc,241995,Fc,229339,Fc,182562,Fc
12,Bahamas,486,Bananas,5510,Production,tonnes,3250,,3315,,3200,F,3400,F,3500,F,3500,F,3750,F,5000,F,6500,F,6500,F,8017,Im,9419,,9462,,9507,Im,10435,Im
12,Bahamas,358,Cabbages and other brassicas,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,40,,45,,47,,50,Im,53,Im
12,Bahamas,358,Cabbages and other brassicas,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,269500,Fc,267333,Fc,269362,Fc,269031,Fc,268782,Fc
12,Bahamas,358,Cabbages and other brassicas,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,1078,,1203,,1266,,1337,Im,1437,Im
12,Bahamas,125,Cassava,5312,Area harvested,ha,13,,13,,13,F,13,Im,15,F,16,Im,16,F,18,F,30,Im,36,Im,39,,39,,40,,41,Im,42,Im
12,Bahamas,125,Cassava,5419,Yield,hg/ha,100000,Fc,102308,Fc,100000,Fc,101078,Fc,103333,Fc,107167,Fc,106250,Fc,105556,Fc,139524,Fc,181027,Fc,221795,Fc,225128,Fc,223000,Fc,221599,Fc,225138,Fc
12,Bahamas,125,Cassava,5510,Production,tonnes,130,,133,,130,F,135,F,155,F,175,Im,170,F,190,F,413,Im,647,Im,865,,878,,892,,910,Im,938,Im
12,Bahamas,249,Coconuts,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,270,,307,,326,,330,F,333,Im
12,Bahamas,249,Coconuts,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,78444,Fc,78567,Fc,78497,Fc,78788,Fc,78857,Fc
12,Bahamas,249,Coconuts,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2118,,2412,,2559,,2600,F,2630,Im
12,Bahamas,603,"Fruit, tropical fresh nes",5312,Area harvested,ha,402,Im,450,F,439,Im,500,F,553,Im,545,Im,566,Im,594,Im,626,Im,654,Im,610,Im,641,Im,660,Im,680,Im,700,Im
12,Bahamas,603,"Fruit, tropical fresh nes",5419,Yield,hg/ha,79656,Fc,77778,Fc,75248,Fc,72000,Fc,68729,Fc,73078,Fc,73088,Fc,72482,Fc,71876,Fc,71270,Fc,70664,Fc,70057,Fc,69451,Fc,68845,Fc,68239,Fc
12,Bahamas,603,"Fruit, tropical fresh nes",5510,Production,tonnes,3200,F,3500,F,3300,F,3600,F,3800,F,3983,Im,4134,Im,4308,Im,4500,F,4658,Im,4314,Im,4488,Im,4583,Im,4678,Im,4773,Im
12,Bahamas,507,Grapefruit (inc. pomelos),5312,Area harvested,ha,500,F,500,F,480,F,490,F,520,F,500,F,530,F,650,F,630,F,500,F,520,,521,,521,,522,Im,548,Im
12,Bahamas,507,Grapefruit (inc. pomelos),5419,Yield,hg/ha,234300,Fc,250000,Fc,250000,Fc,255102,Fc,298077,Fc,300000,Fc,339623,Fc,369231,Fc,365079,Fc,374131,Fc,392346,Fc,391593,Fc,391593,Fc,400684,Fc,424214,Fc
12,Bahamas,507,Grapefruit (inc. pomelos),5510,Production,tonnes,11715,,12500,F,12000,F,12500,F,15500,F,15000,F,18000,F,24000,F,23000,F,18707,Im,20402,,20402,,20402,,20927,Im,23249,Im
12,Bahamas,497,Lemons and limes,5312,Area harvested,ha,260,F,260,F,260,F,270,F,280,F,280,F,250,F,220,F,180,F,140,F,186,,194,,196,,185,Im,169,Im
12,Bahamas,497,Lemons and limes,5419,Yield,hg/ha,313346,Fc,300000,Fc,307692,Fc,314815,Fc,310714,Fc,310714,Fc,300000,Fc,295455,Fc,277778,Fc,250000,Fc,160376,Fc,159433,Fc,158622,Fc,159359,Fc,148218,Fc
12,Bahamas,497,Lemons and limes,5510,Production,tonnes,8147,,7800,F,8000,F,8500,F,8700,F,8700,F,7500,F,6500,F,5000,F,3500,F,2983,,3093,,3109,,2942,Im,2498,Im
12,Bahamas,372,Lettuce and chicory,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,7,,7,,8,,8,Im,9,Im
12,Bahamas,372,Lettuce and chicory,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,132857,Fc,141429,Fc,132500,Fc,135280,Fc,135638,Fc
12,Bahamas,372,Lettuce and chicory,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,93,,99,,106,,113,Im,120,Im
12,Bahamas,56,Maize,5312,Area harvested,ha,126,F,100,F,100,F,100,F,100,F,100,F,100,F,100,F,105,F,100,F,90,,94,,94,,88,Im,55,Im
12,Bahamas,56,Maize,5419,Yield,hg/ha,24762,Fc,30000,Fc,30500,Fc,34000,Fc,35500,Fc,36000,Fc,38000,Fc,40000,Fc,47619,Fc,60000,Fc,75333,Fc,73085,Fc,73404,Fc,74179,Fc,81873,Fc
12,Bahamas,56,Maize,5510,Production,tonnes,312,,300,F,305,F,340,F,355,F,360,F,380,F,400,F,500,F,600,F,678,,687,,690,,656,Im,447,Im
12,Bahamas,56,Maize,5525,Seed,tonnes,4,Fc,4,Fc,4,Fc,4,Fc,4,Fc,7,F,4,Fc,4,Fc,4,Fc,4,Fc,4,Fc,4,Fc,4,Fc,4,Fc,,
12,Bahamas,571,"Mangoes, mangosteens, guavas",5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,132,,136,,136,,138,Im,140,Im
12,Bahamas,571,"Mangoes, mangosteens, guavas",5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,179924,Fc,179338,Fc,179338,Fc,179229,Fc,178981,Fc
12,Bahamas,571,"Mangoes, mangosteens, guavas",5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2375,,2439,,2439,,2472,Im,2500,F
12,Bahamas,79,Millet,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
12,Bahamas,79,Millet,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
12,Bahamas,430,Okra,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,19,,19,,19,,19,Im,19,Im
12,Bahamas,430,Okra,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,233158,Fc,236316,Fc,240000,Fc,243199,Fc,246167,Fc
12,Bahamas,430,Okra,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,443,,449,,456,,463,Im,469,Im
12,Bahamas,403,"Onions, dry",5312,Area harvested,ha,70,,70,,70,Im,70,Im,72,Im,73,Im,75,F,80,F,85,Im,99,Im,115,Im,117,Im,118,Im,119,Im,120,Im
12,Bahamas,403,"Onions, dry",5419,Yield,hg/ha,99286,Fc,101286,Fc,100226,Fc,97813,Fc,97283,Fc,96771,Fc,96000,Fc,92500,Fc,88890,Fc,78243,Fc,70767,Fc,71274,Fc,72197,Fc,73120,Fc,74042,Fc
12,Bahamas,403,"Onions, dry",5510,Production,tonnes,695,,709,,700,F,688,Im,696,Im,707,Im,720,F,740,F,754,Im,778,Im,815,Im,833,Im,850,Im,868,Im,885,Im
12,Bahamas,402,"Onions, shallots, green",5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,74,,75,,77,,78,Im,80,Im
12,Bahamas,402,"Onions, shallots, green",5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,77973,Fc,78533,Fc,78052,Fc,78129,Fc,78341,Fc
12,Bahamas,402,"Onions, shallots, green",5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,577,,589,,601,,613,Im,625,Im
12,Bahamas,490,Oranges,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,161,,161,,161,,161,Im,161,Im
12,Bahamas,490,Oranges,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,227019,Fc,227205,Fc,227391,Fc,227451,Fc,227530,Fc
12,Bahamas,490,Oranges,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,3655,,3658,,3661,,3664,Im,3667,Im
12,Bahamas,600,Papayas,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,34,,34,,34,,34,Im,35,Im
12,Bahamas,600,Papayas,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,158529,Fc,158824,Fc,158824,Fc,158872,Fc,159033,Fc
12,Bahamas,600,Papayas,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,539,,540,,540,,545,Im,552,F
12,Bahamas,197,Pigeon peas,5312,Area harvested,ha,170,F,160,F,170,F,175,F,180,F,181,Im,190,F,200,F,167,Im,148,Im,128,,130,,131,,135,F,136,Im
12,Bahamas,197,Pigeon peas,5419,Yield,hg/ha,6765,Fc,6875,Fc,6765,Fc,6857,Fc,6944,Fc,7085,Fc,6842,Fc,6750,Fc,8839,Fc,10826,Fc,13438,Fc,13385,Fc,13435,Fc,13333,Fc,13365,Fc
12,Bahamas,197,Pigeon peas,5510,Production,tonnes,115,,110,F,115,F,120,F,125,F,128,Im,130,F,135,F,147,Im,160,Im,172,,174,,176,,180,F,182,Im
12,Bahamas,197,Pigeon peas,5525,Seed,tonnes,3,Fc,3,Fc,4,Fc,4,Fc,3,Fc,4,F,4,Fc,4,Fc,5,Fc,3,Fc,3,Fc,3,Fc,3,Fc,3,Fc,,
12,Bahamas,489,Plantains,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,21,,22,,23,,24,Im,25,Im
12,Bahamas,489,Plantains,5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,79048,Fc,78182,Fc,77391,Fc,77057,Fc,76718,Fc
12,Bahamas,489,Plantains,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,166,,172,,178,,184,Im,190,Im
12,Bahamas,116,Potatoes,5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
12,Bahamas,116,Potatoes,5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
12,Bahamas,394,"Pumpkins, squash and gourds",5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,103,,104,,105,,105,Im,106,Im
12,Bahamas,394,"Pumpkins, squash and gourds",5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,200583,Fc,199904,Fc,198190,Fc,197704,Fc,197442,Fc
12,Bahamas,394,"Pumpkins, squash and gourds",5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2066,,2079,,2081,,2083,Im,2088,Im
12,Bahamas,156,Sugar cane,5312,Area harvested,ha,2500,F,3000,F,2200,F,2000,F,2000,F,2000,F,2300,F,2300,F,2300,F,2300,F,2300,F,2300,F,2300,F,2300,F,2330,Im
12,Bahamas,156,Sugar cane,5419,Yield,hg/ha,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,250000,Fc,248844,Fc
12,Bahamas,156,Sugar cane,5510,Production,tonnes,62500,F,75000,F,55000,F,50000,F,50000,F,50000,F,57500,F,57500,F,57500,F,57500,F,57500,F,57500,F,57500,F,57500,F,57982,Im
12,Bahamas,122,Sweet potatoes,5312,Area harvested,ha,230,F,180,F,240,F,250,F,260,F,299,Im,333,Im,339,Im,362,Im,385,Im,409,Im,431,Im,454,Im,476,Im,499,Im
12,Bahamas,122,Sweet potatoes,5419,Yield,hg/ha,35304,Fc,30556,Fc,34792,Fc,34000,Fc,33846,Fc,34310,Fc,34503,Fc,34351,Fc,34457,Fc,34562,Fc,34668,Fc,34773,Fc,34879,Fc,34985,Fc,35090,Fc
12,Bahamas,122,Sweet potatoes,5510,Production,tonnes,812,,550,F,835,F,850,F,880,F,1025,Im,1149,Im,1166,Im,1249,Im,1332,Im,1416,Im,1499,Im,1583,Im,1666,Im,1749,Im
12,Bahamas,495,"Tangerines, mandarins, clementines, satsumas",5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,38,,40,,40,,41,Im,42,Im
12,Bahamas,495,"Tangerines, mandarins, clementines, satsumas",5419,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,177895,Fc,180000,Fc,180000,Fc,180346,Fc,181522,Fc
12,Bahamas,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,676,,720,,720,,744,Im,771,Im
12,Bahamas,136,Taro (cocoyam),5312,Area harvested,ha,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
12,Bahamas,136,Taro (cocoyam),5510,Production,tonnes,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
12,Bahamas,388,Tomatoes,5312,Area harvested,ha,372,,372,,370,F,400,F,410,F,350,F,450,F,200,F,150,F,120,F,113,,124,,130,,138,Im,146,Im
12,Bahamas,388,Tomatoes,5419,Yield,hg/ha,90108,Fc,91909,Fc,94595,Fc,98750,Fc,97561,Fc,100000,Fc,97778,Fc,152252,Fc,270291,Fc,389303,Fc,449558,Fc,449516,Fc,447769,Fc,426616,Fc,335546,Fc
12,Bahamas,388,Tomatoes,5510,Production,tonnes,3352,,3419,,3500,F,3950,F,4000,F,3500,F,4400,F,3045,Im,4054,Im,4672,Im,5080,,5574,,5821,,5867,Im,4905,Im
